age,attrition,businesstravel,dailyrate($),department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate($),jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome($),monthlyrate($),numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome($),datebirth,salary($),roledepartament,numberchildren,remotework,salary
32,no,,291.6746031746032, sales ,2,1,,1,1373,3,1,36.4593253968254,3,1, sales representative ,1,unknown,2355.8333333333335,6125.17,1,,,12,3,3,full time,3,1.0,3,3,1,,0,0,,1991,28270.0, sales representative     sales ,,True,
22,yes,,294.35714285714283,,3,4,life sciences,1,1374,3,0,36.79464285714285,2,1, research scientist ,4,married,2377.5,6181.5,0,,yes,11,3,2,full time,1,1.0,5,3,0,,0,0,2377.5,2001,28530.0,,,True,
44,no,non travel,236.2698412698413,,26,3,,1,1375,26,0,29.53373015873016,1,1, research scientist ,3,single,1908.3333333333333,4961.67,2,y,no,13,,4,part time,0,6.0,3,3,0,,0,0,,1979,22900.0,,,True,
41,yes,non travel,217.3888888888889,,5,2,life sciences,1,1376,1,0,27.173611111111114,2,1, research scientist ,1,unknown,1755.83,4565.17,6,,no,17,3,1,part time,1,5.0,2,1,1,,0,0,1755.83,1982,21070.0,,,True,
40,no,travel frequently,556.2566609977324,,2,4,,1,1377,2,0,69.53208262471655,3,2, sales executive ,2,unknown,4492.8425,11681.39,5,,no,12,3,4,part time,3,,2,3,0,,0,0,,1983,53914.11,,,False,
24,yes,,228.015873015873,,17,2,life sciences,1,1378,4,1,28.501984126984127,3,1, laboratory technician ,2,unknown,1841.67,4788.33,1,,,13,3,1,part time,1,1.0,3,1,1,,0,0,1841.67,1999,22100.0,,,True,
42,no,travel frequently,1360.9761904761906,,26,5,medical,1,1379,1,1,170.12202380952382,3,3, research director ,1,married,10992.5,28580.5,3,,yes,17,3,3,,0,,6,3,1,,0,0,10992.5,1981,131910.0,,,False,
49,no,,1973.9841269841268, research & development ,4,2,medical,1,1380,1,0,246.74801587301585,2,5, manager ,3,married,15943.718333333332,41453.67,2,,,13,,3,full time,1,23.0,2,4,1,,0,0,,1974,191324.62, manager     research & development ,,True,
48,no,travel rarely,290.03550973654063,,2,2,technical degree,1,1381,4,0,36.25443871706758,4,1, laboratory technician ,2,single,2342.59,6090.75,5,y,,11,3,3,,0,7.0,4,2,1,,0,0,2342.59,1975,28111.08,,,True,28111.08
29,no,travel rarely,556.2566609977324, research & development ,7,3,,1,1382,3,0,69.53208262471655,3,2, healthcare representative ,4,unknown,4492.84,11681.39,1,,,11,3,2,part time,2,6.0,2,3,6,,1,0,4492.84,1994,53914.11, healthcare representative     research & development ,,True,
48,no,,1884.4841269841272, research & development ,1,3,life sciences,1,1383,4,0,235.5605158730159,2,5, research director ,4,single,15220.83,39574.17,6,,no,12,3,3,,0,,3,4,1,,0,0,15220.83,1975,182650.0, research director     research & development ,,True,
34,no,,290.03550973654063,,20,3,technical degree,1,1384,3,1,36.25443871706758,4,1, research scientist ,3,unknown,2342.59,6090.75,0,,no,17,3,4,part time,0,2.0,5,2,1,,0,0,2342.59,1989,28111.13,,,True,
19,no,,290.03550973654063,,25,3,life sciences,1,1385,2,1,36.25443871706758,4,1, research scientist ,4,single,2342.59,6090.75,1,y,,12,3,4,part time,0,1.0,2,3,1,,0,1,2342.59,2004,28111.13,,,True,
23,no,,290.03550973654063,,1,2,,1,1386,4,0,36.25443871706758,3,1, research scientist ,3,unknown,2342.59,6090.75,1,y,no,22,4,4,part time,1,1.0,2,3,1,0,0,1,2342.59,2000,28111.13,,,False,
25,yes,travel frequently,115.34920634920636,,32,1,,1,1387,3,0,14.418650793650794,1,1, sales representative ,4,single,93167.0,2422.33,1,y,yes,14,,4,,0,1.0,4,3,1,,1,0,93167.0,1998,1118004.0,,,True,1118004.0
42,no,,244.7301587301588,,34,4,medical,1,1388,2,1,30.59126984126985,4,2, research scientist ,2,married,1976.6666666666667,5139.33,6,y,yes,16,3,4,part time,0,18.0,2,3,1,,0,0,,1981,23720.0,,,False,
51,no,travel frequently,292.8095238095238,,6,2,medical,1,1389,2,1,36.60119047619048,2,1, laboratory technician ,3,single,2365.0,6149.0,0,y,,14,3,2,full time,0,8.0,6,2,7,,7,7,2365.0,1972,28380.0,,,False,
45,no,travel frequently,1863.436507936508,,25,3,medical,1,1390,2,1,232.9295634920635,3,5, manager ,2,unknown,15050.83,39132.17,3,,,22,4,3,full time,0,22.0,4,3,0,,0,0,15050.83,1978,180610.0,,,False,
27,no,,290.03550973654063,,11,3,medical,1,1391,3,1,36.25443871706758,4,1, sales representative ,4,married,2342.59,6090.75,8,,,14,,2,part time,1,5.0,4,3,1,,0,0,2342.59,1996,28111.13,,,True,
18,no,non travel,166.21428571428572,,1,3,,1,1392,4,1,20.776785714285715,3,1, laboratory technician ,4,single,1342.5,3490.5,1,y,,15,3,3,part time,0,0.0,5,4,0,,0,0,1342.5,2005,16110.0,,,False,
31,yes,travel frequently,290.03550973654063,,2,3,,1,1393,3,1,36.25443871706758,2,1, sales representative ,4,single,2342.59,6090.75,7,,no,14,3,3,part time,0,3.0,3,4,1,,0,0,2342.59,1992,28111.13,,,True,
31,yes,travel frequently,290.03550973654063,,1,4,life sciences,1,1394,2,1,36.25443871706758,1,1, sales representative ,3,single,2342.59,6090.75,1,,,12,,2,part time,0,,3,3,1,,0,0,2342.59,1992,28111.13,,,False,
31,yes,travel rarely,290.03550973654063,,8,3,life sciences,1,1395,1,1,36.25443871706758,2,1, research scientist ,2,unknown,2342.59,6090.75,1,y,,12,3,3,part time,0,,3,4,1,,0,0,2342.59,1992,28111.13,,,False,
27,no,travel rarely,290.03550973654063,,11,1,life sciences,1,1396,2,0,36.25443871706758,3,1, laboratory technician ,1,married,2342.59,6090.75,0,,,14,3,2,part time,0,6.0,3,4,5,,1,4,2342.59,1996,28111.13,,,False,
39,yes,,290.03550973654063,,2,3,,1,1397,1,1,36.25443871706758,2,1, laboratory technician ,1,single,2342.5941666666668,6090.75,2,,yes,23,4,2,,0,11.0,2,4,1,,0,0,,1984,28111.13,,,True,
44,no,travel frequently,491.936507936508,,1,5,marketing,1,1398,1,1,61.4920634920635,3,2, sales executive ,3,married,3973.33,10330.67,7,,,12,,3,part time,1,11.0,4,2,1,,0,0,3973.33,1979,47680.0,,,False,
30,no,,131.44444444444446, research & development ,25,3,,1,1399,25,0,16.430555555555557,3,1, research scientist ,3,unknown,1061.6666666666667,2760.33,1,y,,13,3,2,part time,2,1.0,2,2,1,,0,0,,1993,12740.0, research scientist     research & development ,,False,
35,no,travel rarely,248.031746031746,,26,1,life sciences,1,1400,4,0,31.00396825396825,3,1, sales representative ,3,unknown,2003.33,5208.67,1,,no,13,,1,part time,1,1.0,3,3,1,0,0,0,2003.33,1988,24040.0,,,True,
24,yes,travel frequently,290.03550973654063,,9,3,,1,1401,2,0,36.25443871706758,3,1, laboratory technician ,1,unknown,2342.59,6090.75,2,,,11,3,3,part time,0,,2,2,0,,0,0,2342.59,1999,28111.13,,,False,
24,no,,209.75396825396828,,13,2,,1,1402,4,1,26.219246031746035,3,1, sales representative ,2,married,1694.1666666666667,4404.83,1,y,,13,3,3,part time,1,1.0,2,,1,,0,0,,1999,20330.0,,,True,
28,yes,,264.23015873015873,,2,2,medical,1,1403,3,0,33.02876984126984,2,1, laboratory technician ,1,single,2134.1666666666665,5548.83,7,,no,11,,3,part time,0,8.0,2,2,0,,0,0,,1995,25610.0,,,True,
28,no,travel rarely,161.26190476190476,,1,3,life sciences,1,1404,1,0,20.157738095238095,2,1, research scientist ,3,unknown,1302.5,3386.5,1,y,,14,3,4,part time,1,1.0,2,1,1,,0,0,,1995,15630.0,,,False,
33,no,,659.0793650793651,,8,5,,1,1405,4,0,82.38492063492063,3,2, healthcare representative ,3,unknown,5323.33,13840.67,2,y,,17,3,1,,0,14.0,6,3,0,,0,0,5323.33,1990,63879.96,,,True,63879.96
39,no,travel rarely,864.1904761904763,,6,3,,1,1406,2,1,108.02380952380952,3,3, manufacturing director ,2,single,6980.0,18148.0,4,y,,18,,4,part time,0,9.0,3,3,2,,2,2,,1984,83760.0,,,False,
42,no,,499.468253968254,,2,3,medical,1,1407,3,0,62.43353174603175,2,1, laboratory technician ,2,married,4034.17,10488.83,4,y,,14,,2,full time,1,,3,,1,,0,0,4034.17,1981,48410.0,,,True,
29,no,travel rarely,290.03550973654063,,9,3,,1,1408,3,0,36.25443871706758,4,1, research scientist ,3,married,2342.59,6090.75,6,,no,18,3,1,part time,2,,2,2,1,0,0,0,2342.59,1994,28111.13,,,False,
35,no,travel rarely,290.03550973654063,,1,3,,1,1409,4,0,36.25443871706758,2,1, laboratory technician ,1,unknown,2342.5941666666668,6090.75,1,,no,19,3,2,part time,0,,3,3,3,,1,2,,1988,28111.13,,,False,
35,yes,travel rarely,213.984126984127,,14,3,,1,1410,14,1,26.748015873015873,3,1, laboratory technician ,1,unknown,1728.33,4493.67,1,,,12,3,4,,1,1.0,2,3,1,,0,0,1728.33,1988,20739.96,,,True,20739.96
34,no,,306.63492063492066,,13,4,medical,1,1411,13,0,38.32936507936508,3,1, research scientist ,4,single,2476.67,6439.33,1,y,,13,3,3,full time,0,,4,,1,,0,0,2476.67,1989,29720.0,,,False,
26,no,travel rarely,290.03550973654063,,3,3,,1,1412,1,1,36.25443871706758,3,1, research scientist ,4,unknown,2342.5941666666668,6090.75,1,y,,21,4,1,part time,0,1.0,5,3,1,,0,0,,1997,28111.13,,,True,
36,no,travel rarely,703.1349206349207,,1,4,life sciences,1,1413,2,1,87.89186507936509,3,2, sales executive ,3,single,5679.17,14765.83,6,,no,13,3,1,full time,0,,5,3,1,,0,0,5679.17,1987,68150.0,,,True,
50,no,,1973.9841269841268,,24,3,marketing,1,1414,24,0,246.74801587301585,3,5, manager ,3,married,15943.72,41453.67,4,y,yes,16,,3,full time,1,,2,3,1,,0,0,15943.72,1973,191324.62,,,False,
42,no,travel rarely,1973.9841269841268,,9,2,,1,1415,4,0,246.74801587301585,2,5, manager ,4,unknown,15943.718333333332,41453.67,8,,no,22,4,4,full time,0,24.0,2,3,1,,0,1,,1981,191324.62,,,False,
35,no,,277.53968253968253,,7,2,life sciences,1,1416,3,0,34.692460317460316,2,1, laboratory technician ,4,unknown,2241.67,5828.33,1,,no,18,3,4,,1,,5,2,1,,0,1,2241.67,1988,26900.04,,,False,26900.04
46,no,travel rarely,1812.468253968254,,1,4,life sciences,1,1417,4,0,226.5585317460317,4,4, manager ,1,unknown,14639.166666666666,38061.83,1,y,,15,3,2,full time,0,27.0,5,1,26,,0,12,,1977,175670.0,,,False,
18,yes,travel frequently,161.88095238095238, sales ,3,2,medical,1,1418,2,1,20.235119047619047,3,1, sales representative ,4,single,1307.5,3399.5,1,,yes,12,3,3,part time,0,0.0,2,4,0,,0,0,,2005,15690.0, sales representative     sales ,,True,
29,no,,431.9920634920635,,5,3,,1,1419,1,0,53.99900793650794,2,2, sales executive ,2,divorced,3489.17,9071.83,1,,yes,13,,2,part time,1,10.0,3,2,10,,0,9,3489.17,1994,41870.0,,,True,
31,no,,556.2566609977324,,5,4,life sciences,1,1420,1,1,69.53208262471655,3,2, sales executive ,4,unknown,4492.84,11681.39,1,,no,11,3,1,part time,2,10.0,2,,10,,0,2,4492.84,1992,53914.11,,,True,
41,no,travel rarely,1032.4872861766066,,23,2,,1,1421,4,0,129.06091077207583,3,3, sales executive ,3,single,8339.32,21682.23,3,,,16,3,4,part time,0,21.0,2,3,2,,0,2,8339.32,1982,100071.84,,,True,
38,no,travel rarely,341.09523809523813,,4,2,,1,1422,4,1,42.636904761904766,3,1, laboratory technician ,3,unknown,2755.0,7163.0,7,,,19,3,4,full time,1,7.0,5,,0,,0,0,,1985,33060.0,,,True,
32,yes,travel rarely,143.72222222222223,,2,4,life sciences,1,1423,4,0,17.96527777777778,3,1, laboratory technician ,2,single,1160.8333333333333,3018.17,1,,no,12,3,1,part time,0,1.0,2,3,1,,0,0,,1991,13930.0,,,True,
60,no,,1122.8492063492065,,1,4,,1,1424,3,0,140.3561507936508,1,3, healthcare representative ,4,divorced,9069.17,23579.83,3,,no,20,4,3,full time,1,19.0,2,4,1,,0,0,9069.17,1963,108830.0,,,False,
24,yes,,290.03550973654063,,22,1,,1,1425,4,0,36.25443871706758,1,1, human resources ,3,married,2342.59,6090.75,1,,no,11,,3,,1,1.0,2,3,1,,0,0,2342.59,1999,28111.08,,,True,28111.08
40,no,travel rarely,556.2566609977324,,8,2,life sciences,1,1426,2,1,69.53208262471655,3,2, manufacturing director ,1,unknown,4492.8425,11681.39,2,,yes,16,3,2,,1,18.0,3,3,1,,0,0,,1983,53914.11,,,True,
30,no,travel rarely,295.2857142857143,,21,1,,1,1427,2,0,36.910714285714285,3,1, research scientist ,4,married,2385.0,6201.0,1,y,no,12,3,2,,1,10.0,2,2,10,,0,8,2385.0,1993,28620.0,,,True,28620.0
47,no,non travel,556.2566609977324,,2,4,marketing,1,1428,3,0,69.53208262471655,3,2, sales executive ,2,unknown,4492.84,11681.39,7,y,no,11,3,4,part time,1,4.0,3,1,1,,0,0,4492.84,1976,53914.11,,,True,
32,yes,travel rarely,694.8809523809524, sales ,1,2,,1,1429,1,0,86.86011904761905,1,2, sales executive ,2,single,5612.5,14592.5,6,,,15,3,2,full time,0,10.0,2,3,0,,0,0,5612.5,1991,67350.0, sales executive     sales ,,False,
45,no,travel rarely,1006.5714285714288,,41,3,life sciences,1,1430,41,1,125.8214285714286,1,3, human resources ,3,married,8130.0,21138.0,4,,,21,4,3,,2,9.0,2,4,5,,0,3,,1978,97560.0,,,True,
34,no,,290.03550973654063,,2,4,,1,1431,4,0,36.25443871706758,4,1, research scientist ,4,married,2342.59,6090.75,0,,yes,14,3,1,part time,3,6.0,3,3,5,,1,2,2342.59,1989,28111.13,,,False,
33,yes,,1032.4872861766066,,16,3,,1,1432,1,1,129.06091077207583,3,3, sales executive ,1,unknown,8339.32,21682.23,2,,yes,20,4,3,part time,0,,2,2,0,,0,0,8339.32,1990,100071.84,,,True,
31,yes,travel rarely,1032.4872861766066,,16,4,,1,1433,1,0,129.06091077207583,3,3, sales executive ,3,married,8339.32,21682.23,2,,,13,3,1,,3,,2,3,1,,0,0,8339.32,1992,100071.84,,,True,100071.84
29,no,travel rarely,290.03550973654063,,4,3,technical degree,1,1434,4,1,36.25443871706758,2,1, research scientist ,1,divorced,2342.5941666666668,6090.75,1,,,13,3,3,part time,1,,2,3,1,,0,0,,1994,28111.13,,,True,
30,no,,546.2063492063493,,16,3,,1,1435,3,0,68.27579365079366,4,2, healthcare representative ,3,married,4411.67,11470.33,3,y,no,16,3,3,part time,1,10.0,3,3,7,,1,7,4411.67,1993,52940.0,,,False,
38,no,travel rarely,556.2566609977324,,18,3,medical,1,1436,2,0,69.53208262471655,1,2, healthcare representative ,4,married,4492.8425,11681.39,3,,,16,3,3,part time,1,,2,3,1,,1,0,,1985,53914.11,,,True,
43,yes,,251.43650793650792,,17,3,technical degree,1,1437,3,0,31.42956349206349,2,1, research scientist ,3,unknown,2030.83,5280.17,9,,yes,16,3,4,part time,1,6.0,4,3,1,,0,0,2030.83,1980,24370.0,,,False,
55,no,travel rarely,1973.9841269841268,,44,3,,1,1438,3,0,246.74801587301585,2,5, research director ,1,married,15943.718333333332,41453.67,8,,no,12,3,2,full time,3,34.0,2,3,1,,0,0,,1968,191324.62,,,False,
21,yes,,290.03550973654063,,7,1,marketing,1,1439,2,0,36.25443871706758,3,1, sales representative ,2,single,2342.59,6090.75,1,,,13,3,2,,0,,3,3,1,,1,0,2342.59,2002,28111.08,,,True,28111.08
22,yes,travel rarely,290.03550973654063,,45,1,medical,1,1440,3,1,36.25443871706758,3,1, laboratory technician ,1,unknown,2342.59,6090.75,1,,yes,17,3,3,part time,0,1.0,6,3,1,,0,0,2342.59,2001,28111.13,,,True,
37,no,travel rarely,420.0238095238095,,8,2,other,1,1441,3,0,52.50297619047619,3,2, human resources ,2,divorced,3392.5,8820.5,2,y,no,13,3,3,part time,0,19.0,4,2,10,,4,7,,1986,40710.0,,,True,
42,no,travel rarely,556.2566609977324,,13,3,,1,1442,2,0,69.53208262471655,4,2, healthcare representative ,1,married,4492.84,11681.39,5,,no,18,,3,part time,2,10.0,2,2,0,,0,0,4492.84,1981,53914.11,,,False,
18,no,,290.03550973654063,,14,3,,1,1443,2,1,36.25443871706758,3,1, research scientist ,3,single,2342.59,6090.75,1,,,16,3,3,,0,0.0,4,1,0,,0,0,2342.59,2005,28111.08,,,True,28111.08
31,yes,travel rarely,304.984126984127,,18,5,human resources,1,1444,4,0,38.12301587301587,4,1, human resources ,1,married,2463.33,6404.67,0,,no,17,3,3,full time,0,2.0,4,3,1,,0,0,2463.33,1992,29560.0,,,True,
36,no,travel rarely,556.2566609977324,,2,4,,1,1445,4,1,69.53208262471655,3,2, research scientist ,2,unknown,4492.8425,11681.39,4,y,yes,22,4,4,,1,,2,3,1,,0,0,,1987,53914.11,,,True,
32,no,travel frequently,479.5555555555556,,10,4,marketing,1,1446,4,0,59.94444444444445,3,2, sales executive ,4,unknown,3873.33,10070.67,8,,,13,3,3,part time,0,,2,4,0,,0,0,3873.33,1991,46480.0,,,True,
29,no,,556.2566609977324,,29,1,life sciences,1,1447,4,0,69.53208262471655,1,2, healthcare representative ,3,divorced,4492.8425,11681.39,8,y,no,17,,4,part time,2,11.0,3,,7,,1,6,,1994,53914.11,,,False,
42,no,travel rarely,290.03550973654063,,8,3,,1,1448,4,0,36.25443871706758,3,1, laboratory technician ,3,unknown,2342.59,6090.75,4,,no,13,,4,part time,0,,3,3,0,,0,0,2342.59,1981,28111.13,,,True,
29,no,travel rarely,289.3015873015873,,6,1,,1,1449,4,0,36.16269841269841,2,1, human resources ,2,married,2336.67,6075.33,1,,no,11,3,4,part time,0,,3,3,1,,0,0,2336.67,1994,28040.0,,,True,
29,yes,,251.6428571428572,,24,2,,1,1450,4,0,31.45535714285715,2,1, research scientist ,4,unknown,2032.5,5284.5,1,y,yes,24,,2,part time,0,1.0,3,2,1,,1,0,2032.5,1994,24390.0,,,False,
28,no,travel rarely,294.6666666666667, sales ,3,3,medical,1,1451,2,1,36.833333333333336,3,1, sales representative ,2,unknown,2380.0,6188.0,1,y,no,19,3,4,,1,1.0,3,3,1,,0,0,2380.0,1995,28560.0, sales representative     sales ,,True,28560.0
30,yes,,290.03550973654063,,9,3,,1,1452,2,0,36.25443871706758,3,1, sales representative ,4,unknown,2342.59,6090.75,1,y,,13,3,3,,0,,3,2,1,,0,0,2342.59,1993,28111.08,,,False,28111.08
22,yes,travel rarely,290.03550973654063, research & development ,7,1,life sciences,1,1453,4,0,36.25443871706758,3,1, research scientist ,2,single,2342.59,6090.75,1,,,23,4,1,,0,1.0,2,3,1,,0,0,2342.59,2001,28111.08, research scientist     research & development ,,True,28111.08
26,no,,302.6111111111111,,1,2,life sciences,1,1454,2,1,37.826388888888886,2,1, research scientist ,3,unknown,2444.17,6354.83,1,y,yes,13,3,3,full time,1,1.0,3,2,1,,1,0,2444.17,1997,29330.0,,,False,
44,no,travel rarely,556.2566609977324,,1,4,,1,1455,2,0,69.53208262471655,4,2, healthcare representative ,1,unknown,4492.84,11681.39,2,,,15,3,4,part time,1,10.0,5,3,2,0,2,2,4492.84,1979,53914.11,,,True,
29,yes,travel frequently,112.56349206349206, sales ,24,3,technical degree,1,1456,3,0,14.070436507936508,4,1, sales representative ,1,single,909.1666666666666,2363.83,1,,no,17,3,4,part time,0,1.0,3,,1,,0,0,,1994,10910.0, sales representative     sales ,,True,
28,yes,travel rarely,556.2566609977324,,13,2,marketing,1,1457,4,1,69.53208262471655,3,2, sales executive ,3,unknown,4492.84,11681.39,3,y,yes,11,3,4,part time,0,6.0,0,3,2,,2,2,4492.84,1995,53914.11,,,True,
56,no,travel rarely,556.2566609977324,,11,5,,1,1458,4,1,69.53208262471655,2,2, sales executive ,1,married,4492.84,11681.39,4,,,16,3,3,part time,1,,3,3,0,,0,0,4492.84,1967,53914.11,,,True,
39,no,travel rarely,531.452380952381,,9,2,,1,1459,1,0,66.43154761904762,3,2, manufacturing director ,1,married,4292.5,11160.5,1,,no,25,4,4,part time,1,10.0,3,3,10,,7,9,,1984,51510.0,,,True,
58,no,,1582.7713464696226,,21,3,,1,1460,4,1,197.84641830870282,3,4, manager ,4,unknown,12783.9225,33238.2,4,,yes,13,3,3,full time,1,,2,2,1,,0,0,,1965,153407.07,,,True,
42,no,travel rarely,556.2566609977324, sales ,12,4,marketing,1,1461,2,0,69.53208262471655,3,2, sales executive ,4,divorced,4492.8425,11681.39,3,,,12,,3,part time,2,14.0,4,3,0,,0,0,,1981,53914.11, sales executive     sales ,,False,
27,yes,,295.3888888888889,,22,3,,1,1462,1,1,36.923611111111114,2,1, human resources ,2,married,2385.83,6203.17,1,y,no,12,3,1,full time,0,,2,3,1,,0,0,2385.83,1996,28630.0,,,False,
38,no,travel rarely,294.8730158730159,,1,3,,1,1463,1,0,36.85912698412699,2,1, sales representative ,1,single,2381.67,6192.33,4,,,14,3,1,,0,20.0,3,2,1,,0,0,2381.67,1985,28580.04,,,True,28580.04
32,no,,556.2566609977324,,5,4,life sciences,1,1464,4,0,69.53208262471655,2,2, manufacturing director ,4,unknown,4492.84,11681.39,8,,no,24,4,2,part time,0,,1,3,1,,0,0,4492.84,1991,53914.11,,,True,
31,no,,116.484126984127,,2,1,medical,1,1465,4,1,14.560515873015875,1,1, laboratory technician ,4,unknown,94083.0,2446.17,1,y,,11,3,3,part time,3,,4,3,1,,0,0,94083.0,1992,11290.0,,,True,
25,no,travel rarely,290.03550973654063,,2,3,,1,1466,3,1,36.25443871706758,3,1, human resources ,2,unknown,2342.59,6090.75,4,y,no,14,3,3,part time,0,6.0,3,3,2,,1,2,2342.59,1998,28111.13,,,False,
40,no,,290.03550973654063, research & development ,44,4,,1,1467,1,0,36.25443871706758,3,1, laboratory technician ,4,married,2342.59,6090.75,8,,no,19,3,3,part time,2,8.0,3,2,1,,0,0,2342.59,1983,28111.13, laboratory technician     research & development ,,True,
39,no,non travel,2004.7857142857144,,9,3,,1,1468,4,0,250.5982142857143,3,5, manager ,4,unknown,16192.5,42100.5,2,,,13,3,3,full time,0,,3,2,6,,1,3,16192.5,1984,194310.0,,,False,
23,yes,,290.03550973654063,,9,3,,1,1469,4,0,36.25443871706758,3,1, sales representative ,1,married,2342.59,6090.75,1,,no,19,3,1,,1,,3,,1,,1,0,2342.59,2000,28111.08,,,False,28111.08
35,no,travel rarely,1032.4872861766066,,26,4,life sciences,1,1470,3,1,129.06091077207583,3,3, human resources ,4,single,8339.32,21682.23,1,,yes,16,3,3,part time,0,,2,,9,,1,7,8339.32,1988,100071.84,,,False,
34,no,travel rarely,238.12698412698413,,7,2,technical degree,1,1471,2,0,29.765873015873016,3,1, sales representative ,3,unknown,1923.33,5000.67,0,,yes,25,4,2,,1,12.0,4,3,11,,5,7,1923.33,1989,23080.0,,,True,
28,no,non travel,221.2063492063492,,16,3,medical,1,1472,3,0,27.65079365079365,3,1, research scientist ,3,single,1786.6666666666667,4645.33,1,,no,14,3,3,part time,0,5.0,3,2,5,,1,4,,1995,21440.0,,,False,
29,no,,554.3571428571429,,1,3,life sciences,1,1473,1,0,69.29464285714286,3,2, healthcare representative ,1,married,4477.5,11641.5,0,y,no,12,3,1,part time,1,6.0,5,2,5,,0,2,4477.5,1994,53730.0,,,False,
58,yes,travel rarely,1032.4872861766066,,23,4,medical,1,1474,4,1,129.06091077207583,3,3, healthcare representative ,4,married,8339.32,21682.23,1,,,12,3,4,part time,1,40.0,3,2,40,,15,6,8339.32,1965,100071.84,,,True,
38,no,,1032.4872861766066,,3,3,life sciences,1,1475,1,0,129.06091077207583,3,3, sales executive ,3,divorced,8339.32,21682.23,0,y,,12,3,3,part time,2,,6,2,16,,5,13,,1985,100071.84,,,True,
29,no,travel frequently,1032.4872861766066,,1,1,,1,1476,2,1,129.06091077207583,3,3, sales executive ,4,married,8339.32,21682.23,1,y,,14,3,4,part time,1,11.0,5,3,11,,4,1,,1994,100071.84,,,True,
55,no,travel rarely,1964.9603174603176,,1,3,medical,1,1477,4,0,245.6200396825397,3,5, manager ,1,single,15870.83,41264.17,0,y,,14,3,3,,0,37.0,2,3,36,,4,13,15870.83,1968,190450.0,,,True,
