age,attrition,businesstravel,dailyrate($),department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate($),jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome($),monthlyrate($),numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome($),datebirth,salary($),roledepartament,numberchildren,remotework,edad_temp
42,no,travel frequently,1360.9761904761906,unknown,26,5,medical,1,1379,1,female,170.12202380952382,3,3, research director ,1,married,10992.5,28580.5,3,True,yes,17,3,3,unknown,0,,6,3,1,,0,0,10992.5,1970-01-01 00:00:00.000001981,131910.0,unknown,,False,55
49,no,unknown,1973.9841269841268, research & development ,4,2,medical,1,1380,1,male,246.74801587301585,2,5, manager ,3,married,15943.718333333332,41453.67,2,True,unknown,13,3,3,full time,1,23.0,2,4,1,,0,0,15943.718333333332,1970-01-01 00:00:00.000001974,191324.62, manager     research & development ,,True,55
48,no,travel rarely,290.03550973654063,unknown,2,2,technical degree,1,1381,4,male,36.25443871706758,4,1, laboratory technician ,2,single,2342.59,6090.75,5,True,unknown,11,3,3,unknown,0,7.0,4,2,1,,0,0,2342.59,1970-01-01 00:00:00.000001975,28111.08,unknown,,True,55
29,no,travel rarely,556.2566609977324, research & development ,7,3,unknown,1,1382,3,male,69.53208262471655,3,2, healthcare representative ,4,unknown,4492.84,11681.39,1,True,unknown,11,3,2,part time,2,6.0,2,3,6,,1,0,4492.84,1970-01-01 00:00:00.000001994,53914.11, healthcare representative     research & development ,,True,55
48,no,unknown,1884.4841269841272, research & development ,1,3,life sciences,1,1383,4,male,235.5605158730159,2,5, research director ,4,single,15220.83,39574.17,6,True,no,12,3,3,unknown,0,,3,4,1,,0,0,15220.83,1970-01-01 00:00:00.000001975,182650.0, research director     research & development ,,True,55
34,no,unknown,290.03550973654063,unknown,20,3,technical degree,1,1384,3,female,36.25443871706758,4,1, research scientist ,3,unknown,2342.59,6090.75,0,True,no,17,3,4,part time,0,2.0,5,2,1,,0,0,2342.59,1970-01-01 00:00:00.000001989,28111.13,unknown,,True,55
19,no,unknown,290.03550973654063,unknown,25,3,life sciences,1,1385,2,female,36.25443871706758,4,1, research scientist ,4,single,2342.59,6090.75,1,True,unknown,12,3,4,part time,0,1.0,2,3,1,,0,1,2342.59,1970-01-01 00:00:00.000002004,28111.13,unknown,,True,55
23,no,unknown,290.03550973654063,unknown,1,2,unknown,1,1386,4,male,36.25443871706758,3,1, research scientist ,3,unknown,2342.59,6090.75,1,True,no,22,4,4,part time,1,1.0,2,3,1,0,0,1,2342.59,1970-01-01 00:00:00.000002000,28111.13,unknown,,False,55
25,yes,travel frequently,115.34920634920636,unknown,32,1,unknown,1,1387,3,male,14.418650793650794,1,1, sales representative ,4,single,93167.0,2422.33,1,True,yes,14,3,4,unknown,0,1.0,4,3,1,,1,0,93167.0,1970-01-01 00:00:00.000001998,1118004.0,unknown,,True,55
42,no,unknown,244.7301587301588,unknown,34,4,medical,1,1388,2,female,30.59126984126985,4,2, research scientist ,2,married,1976.6666666666667,5139.33,6,True,yes,16,3,4,part time,0,18.0,2,3,1,,0,0,1976.6666666666667,1970-01-01 00:00:00.000001981,23720.0,unknown,,False,55
51,no,travel frequently,292.8095238095238,unknown,6,2,medical,1,1389,2,female,36.60119047619048,2,1, laboratory technician ,3,single,2365.0,6149.0,0,True,unknown,14,3,2,full time,0,8.0,6,2,7,,7,7,2365.0,1970-01-01 00:00:00.000001972,28380.0,unknown,,False,55
45,no,travel frequently,1863.436507936508,unknown,25,3,medical,1,1390,2,female,232.9295634920635,3,5, manager ,2,unknown,15050.83,39132.17,3,True,unknown,22,4,3,full time,0,22.0,4,3,0,,0,0,15050.83,1970-01-01 00:00:00.000001978,180610.0,unknown,,False,55
27,no,unknown,290.03550973654063,unknown,11,3,medical,1,1391,3,female,36.25443871706758,4,1, sales representative ,4,married,2342.59,6090.75,8,True,unknown,14,3,2,part time,1,5.0,4,3,1,,0,0,2342.59,1970-01-01 00:00:00.000001996,28111.13,unknown,,True,55
18,no,non travel,166.21428571428572,unknown,1,3,unknown,1,1392,4,female,20.776785714285715,3,1, laboratory technician ,4,single,1342.5,3490.5,1,True,unknown,15,3,3,part time,0,0.0,5,4,0,,0,0,1342.5,1970-01-01 00:00:00.000002005,16110.0,unknown,,False,55
31,yes,travel frequently,290.03550973654063,unknown,2,3,unknown,1,1393,3,female,36.25443871706758,2,1, sales representative ,4,single,2342.59,6090.75,7,True,no,14,3,3,part time,0,3.0,3,4,1,,0,0,2342.59,1970-01-01 00:00:00.000001992,28111.13,unknown,,True,55
31,yes,travel frequently,290.03550973654063,unknown,1,4,life sciences,1,1394,2,female,36.25443871706758,1,1, sales representative ,3,single,2342.59,6090.75,1,True,unknown,12,3,2,part time,0,,3,3,1,,0,0,2342.59,1970-01-01 00:00:00.000001992,28111.13,unknown,,False,55
31,yes,travel rarely,290.03550973654063,unknown,8,3,life sciences,1,1395,1,female,36.25443871706758,2,1, research scientist ,2,unknown,2342.59,6090.75,1,True,unknown,12,3,3,part time,0,,3,4,1,,0,0,2342.59,1970-01-01 00:00:00.000001992,28111.13,unknown,,False,55
27,no,travel rarely,290.03550973654063,unknown,11,1,life sciences,1,1396,2,male,36.25443871706758,3,1, laboratory technician ,1,married,2342.59,6090.75,0,True,unknown,14,3,2,part time,0,6.0,3,4,5,,1,4,2342.59,1970-01-01 00:00:00.000001996,28111.13,unknown,,False,55
39,yes,unknown,290.03550973654063,unknown,2,3,unknown,1,1397,1,female,36.25443871706758,2,1, laboratory technician ,1,single,2342.5941666666668,6090.75,2,True,yes,23,4,2,unknown,0,11.0,2,4,1,,0,0,2342.5941666666668,1970-01-01 00:00:00.000001984,28111.13,unknown,,True,55
44,no,travel frequently,491.936507936508,unknown,1,5,marketing,1,1398,1,female,61.4920634920635,3,2, sales executive ,3,married,3973.33,10330.67,7,True,unknown,12,3,3,part time,1,11.0,4,2,1,,0,0,3973.33,1970-01-01 00:00:00.000001979,47680.0,unknown,,False,55
30,no,unknown,131.44444444444446, research & development ,25,3,unknown,1,1399,2,male,16.430555555555557,3,1, research scientist ,3,unknown,1061.6666666666667,2760.33,1,True,unknown,13,3,2,part time,2,1.0,2,2,1,,0,0,1061.6666666666667,1970-01-01 00:00:00.000001993,12740.0, research scientist     research & development ,,False,55
35,no,travel rarely,248.031746031746,unknown,26,1,life sciences,1,1400,4,male,31.00396825396825,3,1, sales representative ,3,unknown,2003.33,5208.67,1,True,no,13,3,1,part time,1,1.0,3,3,1,0,0,0,2003.33,1970-01-01 00:00:00.000001988,24040.0,unknown,,True,55
24,yes,travel frequently,290.03550973654063,unknown,9,3,unknown,1,1401,2,male,36.25443871706758,3,1, laboratory technician ,1,unknown,2342.59,6090.75,2,True,unknown,11,3,3,part time,0,,2,2,0,,0,0,2342.59,1970-01-01 00:00:00.000001999,28111.13,unknown,,False,55
24,no,unknown,209.75396825396828,unknown,13,2,unknown,1,1402,4,female,26.219246031746035,3,1, sales representative ,2,married,1694.1666666666667,4404.83,1,True,unknown,13,3,3,part time,1,1.0,2,3,1,,0,0,1694.1666666666667,1970-01-01 00:00:00.000001999,20330.0,unknown,,True,55
28,yes,unknown,264.23015873015873,unknown,2,2,medical,1,1403,3,male,33.02876984126984,2,1, laboratory technician ,1,single,2134.1666666666665,5548.83,7,True,no,11,3,3,part time,0,8.0,2,2,0,,0,0,2134.1666666666665,1970-01-01 00:00:00.000001995,25610.0,unknown,,True,55
28,no,travel rarely,161.26190476190476,unknown,1,3,life sciences,1,1404,1,male,20.157738095238095,2,1, research scientist ,3,unknown,1302.5,3386.5,1,True,unknown,14,3,4,part time,1,1.0,2,1,1,,0,0,1302.5,1970-01-01 00:00:00.000001995,15630.0,unknown,,False,55
33,no,unknown,659.0793650793651,unknown,8,5,unknown,1,1405,4,male,82.38492063492063,3,2, healthcare representative ,3,unknown,5323.33,13840.67,2,True,unknown,17,3,1,unknown,0,14.0,6,3,0,,0,0,5323.33,1970-01-01 00:00:00.000001990,63879.96,unknown,,True,55
39,no,travel rarely,864.1904761904763,unknown,6,3,unknown,1,1406,2,female,108.02380952380952,3,3, manufacturing director ,2,single,6980.0,18148.0,4,True,unknown,18,3,4,part time,0,9.0,3,3,2,,2,2,6980.0,1970-01-01 00:00:00.000001984,83760.0,unknown,,False,55
42,no,unknown,499.468253968254,unknown,2,3,medical,1,1407,3,male,62.43353174603175,2,1, laboratory technician ,2,married,4034.17,10488.83,4,True,unknown,14,3,2,full time,1,,3,3,1,,0,0,4034.17,1970-01-01 00:00:00.000001981,48410.0,unknown,,True,55
29,no,travel rarely,290.03550973654063,unknown,9,3,unknown,1,1408,3,male,36.25443871706758,4,1, research scientist ,3,married,2342.59,6090.75,6,True,no,18,3,1,part time,2,,2,2,1,0,0,0,2342.59,1970-01-01 00:00:00.000001994,28111.13,unknown,,False,55
35,no,travel rarely,290.03550973654063,unknown,1,3,unknown,1,1409,4,male,36.25443871706758,2,1, laboratory technician ,1,unknown,2342.5941666666668,6090.75,1,True,no,19,3,2,part time,0,,3,3,3,,1,2,2342.5941666666668,1970-01-01 00:00:00.000001988,28111.13,unknown,,False,55
35,yes,travel rarely,213.984126984127,unknown,14,3,unknown,1,1410,1,female,26.748015873015873,3,1, laboratory technician ,1,unknown,1728.33,4493.67,1,True,unknown,12,3,4,unknown,1,1.0,2,3,1,,0,0,1728.33,1970-01-01 00:00:00.000001988,20739.96,unknown,,True,55
34,no,unknown,306.63492063492066,unknown,13,4,medical,1,1411,1,male,38.32936507936508,3,1, research scientist ,4,single,2476.67,6439.33,1,True,unknown,13,3,3,full time,0,,4,3,1,,0,0,2476.67,1970-01-01 00:00:00.000001989,29720.0,unknown,,False,55
26,no,travel rarely,290.03550973654063,unknown,3,3,unknown,1,1412,1,female,36.25443871706758,3,1, research scientist ,4,unknown,2342.5941666666668,6090.75,1,True,unknown,21,4,1,part time,0,1.0,5,3,1,,0,0,2342.5941666666668,1970-01-01 00:00:00.000001997,28111.13,unknown,,True,55
36,no,travel rarely,703.1349206349207,unknown,1,4,life sciences,1,1413,2,female,87.89186507936509,3,2, sales executive ,3,single,5679.17,14765.83,6,True,no,13,3,1,full time,0,,5,3,1,,0,0,5679.17,1970-01-01 00:00:00.000001987,68150.0,unknown,,True,55
50,no,unknown,1973.9841269841268,unknown,24,3,marketing,1,1414,2,male,246.74801587301585,3,5, manager ,3,married,15943.72,41453.67,4,True,yes,16,3,3,full time,1,,2,3,1,,0,0,15943.72,1970-01-01 00:00:00.000001973,191324.62,unknown,,False,55
42,no,travel rarely,1973.9841269841268,unknown,9,2,unknown,1,1415,4,male,246.74801587301585,2,5, manager ,4,unknown,15943.718333333332,41453.67,8,True,no,22,4,4,full time,0,24.0,2,3,1,,0,1,15943.718333333332,1970-01-01 00:00:00.000001981,191324.62,unknown,,False,55
35,no,unknown,277.53968253968253,unknown,7,2,life sciences,1,1416,3,male,34.692460317460316,2,1, laboratory technician ,4,unknown,2241.67,5828.33,1,True,no,18,3,4,unknown,1,,5,2,1,,0,1,2241.67,1970-01-01 00:00:00.000001988,26900.04,unknown,,False,55
46,no,travel rarely,1812.468253968254,unknown,1,4,life sciences,1,1417,4,male,226.5585317460317,4,4, manager ,1,unknown,14639.166666666666,38061.83,1,True,unknown,15,3,2,full time,0,27.0,5,1,26,,0,12,14639.166666666666,1970-01-01 00:00:00.000001977,175670.0,unknown,,False,55
18,yes,travel frequently,161.88095238095238, sales ,3,2,medical,1,1418,2,female,20.235119047619047,3,1, sales representative ,4,single,1307.5,3399.5,1,True,yes,12,3,3,part time,0,0.0,2,4,0,,0,0,1307.5,1970-01-01 00:00:00.000002005,15690.0, sales representative     sales ,,True,55
29,no,unknown,431.9920634920635,unknown,5,3,unknown,1,1419,1,male,53.99900793650794,2,2, sales executive ,2,divorced,3489.17,9071.83,1,True,yes,13,3,2,part time,1,10.0,3,2,10,,0,9,3489.17,1970-01-01 00:00:00.000001994,41870.0,unknown,,True,55
31,no,unknown,556.2566609977324,unknown,5,4,life sciences,1,1420,1,female,69.53208262471655,3,2, sales executive ,4,unknown,4492.84,11681.39,1,True,no,11,3,1,part time,2,10.0,2,3,10,,0,2,4492.84,1970-01-01 00:00:00.000001992,53914.11,unknown,,True,55
41,no,travel rarely,1032.4872861766066,unknown,23,2,unknown,1,1421,4,male,129.06091077207583,3,3, sales executive ,3,single,8339.32,21682.23,3,True,unknown,16,3,4,part time,0,21.0,2,3,2,,0,2,8339.32,1970-01-01 00:00:00.000001982,100071.84,unknown,,True,55
38,no,travel rarely,341.09523809523813,unknown,4,2,unknown,1,1422,4,female,42.636904761904766,3,1, laboratory technician ,3,unknown,2755.0,7163.0,7,True,unknown,19,3,4,full time,1,7.0,5,3,0,,0,0,2755.0,1970-01-01 00:00:00.000001985,33060.0,unknown,,True,55
32,yes,travel rarely,143.72222222222223,unknown,2,4,life sciences,1,1423,4,male,17.96527777777778,3,1, laboratory technician ,2,single,1160.8333333333333,3018.17,1,True,no,12,3,1,part time,0,1.0,2,3,1,,0,0,1160.8333333333333,1970-01-01 00:00:00.000001991,13930.0,unknown,,True,55
60,no,unknown,1122.8492063492065,unknown,1,4,unknown,1,1424,3,male,140.3561507936508,1,3, healthcare representative ,4,divorced,9069.17,23579.83,3,True,no,20,4,3,full time,1,19.0,2,4,1,,0,0,9069.17,1970-01-01 00:00:00.000001963,108830.0,unknown,,False,55
24,yes,unknown,290.03550973654063,unknown,22,1,unknown,1,1425,4,male,36.25443871706758,1,1, human resources ,3,married,2342.59,6090.75,1,True,no,11,3,3,unknown,1,1.0,2,3,1,,0,0,2342.59,1970-01-01 00:00:00.000001999,28111.08,unknown,,True,55
40,no,travel rarely,556.2566609977324,unknown,8,2,life sciences,1,1426,2,female,69.53208262471655,3,2, manufacturing director ,1,unknown,4492.8425,11681.39,2,True,yes,16,3,2,unknown,1,18.0,3,3,1,,0,0,4492.8425,1970-01-01 00:00:00.000001983,53914.11,unknown,,True,55
30,no,travel rarely,295.2857142857143,unknown,21,1,unknown,1,1427,2,male,36.910714285714285,3,1, research scientist ,4,married,2385.0,6201.0,1,True,no,12,3,2,unknown,1,10.0,2,2,10,,0,8,2385.0,1970-01-01 00:00:00.000001993,28620.0,unknown,,True,55
47,no,non travel,556.2566609977324,unknown,2,4,marketing,1,1428,3,male,69.53208262471655,3,2, sales executive ,2,unknown,4492.84,11681.39,7,True,no,11,3,4,part time,1,4.0,3,1,1,,0,0,4492.84,1970-01-01 00:00:00.000001976,53914.11,unknown,,True,55
32,yes,travel rarely,694.8809523809524, sales ,1,2,unknown,1,1429,1,male,86.86011904761905,1,2, sales executive ,2,single,5612.5,14592.5,6,True,unknown,15,3,2,full time,0,10.0,2,3,0,,0,0,5612.5,1970-01-01 00:00:00.000001991,67350.0, sales executive     sales ,,False,55
45,no,travel rarely,1006.5714285714288,unknown,41,3,life sciences,1,1430,4,female,125.8214285714286,1,3, human resources ,3,married,8130.0,21138.0,4,True,unknown,21,4,3,unknown,2,9.0,2,4,5,,0,3,8130.0,1970-01-01 00:00:00.000001978,97560.0,unknown,,True,55
34,no,unknown,290.03550973654063,unknown,2,4,unknown,1,1431,4,male,36.25443871706758,4,1, research scientist ,4,married,2342.59,6090.75,0,True,yes,14,3,1,part time,3,6.0,3,3,5,,1,2,2342.59,1970-01-01 00:00:00.000001989,28111.13,unknown,,False,55
33,yes,unknown,1032.4872861766066,unknown,16,3,unknown,1,1432,1,female,129.06091077207583,3,3, sales executive ,1,unknown,8339.32,21682.23,2,True,yes,20,4,3,part time,0,,2,2,0,,0,0,8339.32,1970-01-01 00:00:00.000001990,100071.84,unknown,,True,55
31,yes,travel rarely,1032.4872861766066,unknown,16,4,unknown,1,1433,1,male,129.06091077207583,3,3, sales executive ,3,married,8339.32,21682.23,2,True,unknown,13,3,1,unknown,3,,2,3,1,,0,0,8339.32,1970-01-01 00:00:00.000001992,100071.84,unknown,,True,55
29,no,travel rarely,290.03550973654063,unknown,4,3,technical degree,1,1434,4,female,36.25443871706758,2,1, research scientist ,1,divorced,2342.5941666666668,6090.75,1,True,unknown,13,3,3,part time,1,,2,3,1,,0,0,2342.5941666666668,1970-01-01 00:00:00.000001994,28111.13,unknown,,True,55
30,no,unknown,546.2063492063493,unknown,16,3,unknown,1,1435,3,male,68.27579365079366,4,2, healthcare representative ,3,married,4411.67,11470.33,3,True,no,16,3,3,part time,1,10.0,3,3,7,,1,7,4411.67,1970-01-01 00:00:00.000001993,52940.0,unknown,,False,55
38,no,travel rarely,556.2566609977324,unknown,18,3,medical,1,1436,2,male,69.53208262471655,1,2, healthcare representative ,4,married,4492.8425,11681.39,3,True,unknown,16,3,3,part time,1,,2,3,1,,1,0,4492.8425,1970-01-01 00:00:00.000001985,53914.11,unknown,,True,55
43,yes,unknown,251.43650793650792,unknown,17,3,technical degree,1,1437,3,male,31.42956349206349,2,1, research scientist ,3,unknown,2030.83,5280.17,9,True,yes,16,3,4,part time,1,6.0,4,3,1,,0,0,2030.83,1970-01-01 00:00:00.000001980,24370.0,unknown,,False,55
55,no,travel rarely,1973.9841269841268,unknown,44,3,unknown,1,1438,3,male,246.74801587301585,2,5, research director ,1,married,15943.718333333332,41453.67,8,True,no,12,3,2,full time,3,34.0,2,3,1,,0,0,15943.718333333332,1970-01-01 00:00:00.000001968,191324.62,unknown,,False,55
21,yes,unknown,290.03550973654063,unknown,7,1,marketing,1,1439,2,male,36.25443871706758,3,1, sales representative ,2,single,2342.59,6090.75,1,True,unknown,13,3,2,unknown,0,,3,3,1,,1,0,2342.59,1970-01-01 00:00:00.000002002,28111.08,unknown,,True,55
22,yes,travel rarely,290.03550973654063,unknown,45,1,medical,1,1440,3,female,36.25443871706758,3,1, laboratory technician ,1,unknown,2342.59,6090.75,1,True,yes,17,3,3,part time,0,1.0,6,3,1,,0,0,2342.59,1970-01-01 00:00:00.000002001,28111.13,unknown,,True,55
37,no,travel rarely,420.0238095238095,unknown,8,2,other,1,1441,3,male,52.50297619047619,3,2, human resources ,2,divorced,3392.5,8820.5,2,True,no,13,3,3,part time,0,19.0,4,2,10,,4,7,3392.5,1970-01-01 00:00:00.000001986,40710.0,unknown,,True,55
42,no,travel rarely,556.2566609977324,unknown,13,3,unknown,1,1442,2,male,69.53208262471655,4,2, healthcare representative ,1,married,4492.84,11681.39,5,True,no,18,3,3,part time,2,10.0,2,2,0,,0,0,4492.84,1970-01-01 00:00:00.000001981,53914.11,unknown,,False,55
18,no,unknown,290.03550973654063,unknown,14,3,unknown,1,1443,2,female,36.25443871706758,3,1, research scientist ,3,single,2342.59,6090.75,1,True,unknown,16,3,3,unknown,0,0.0,4,1,0,,0,0,2342.59,1970-01-01 00:00:00.000002005,28111.08,unknown,,True,55
31,yes,travel rarely,304.984126984127,unknown,18,5,human resources,1,1444,4,male,38.12301587301587,4,1, human resources ,1,married,2463.33,6404.67,0,True,no,17,3,3,full time,0,2.0,4,3,1,,0,0,2463.33,1970-01-01 00:00:00.000001992,29560.0,unknown,,True,55
36,no,travel rarely,556.2566609977324,unknown,2,4,unknown,1,1445,4,female,69.53208262471655,3,2, research scientist ,2,unknown,4492.8425,11681.39,4,True,yes,22,4,4,unknown,1,,2,3,1,,0,0,4492.8425,1970-01-01 00:00:00.000001987,53914.11,unknown,,True,55
32,no,travel frequently,479.5555555555556,unknown,10,4,marketing,1,1446,4,male,59.94444444444445,3,2, sales executive ,4,unknown,3873.33,10070.67,8,True,unknown,13,3,3,part time,0,,2,4,0,,0,0,3873.33,1970-01-01 00:00:00.000001991,46480.0,unknown,,True,55
29,no,unknown,556.2566609977324,unknown,29,1,life sciences,1,1447,4,male,69.53208262471655,1,2, healthcare representative ,3,divorced,4492.8425,11681.39,8,True,no,17,3,4,part time,2,11.0,3,3,7,,1,6,4492.8425,1970-01-01 00:00:00.000001994,53914.11,unknown,,False,55
42,no,travel rarely,290.03550973654063,unknown,8,3,unknown,1,1448,4,male,36.25443871706758,3,1, laboratory technician ,3,unknown,2342.59,6090.75,4,True,no,13,3,4,part time,0,,3,3,0,,0,0,2342.59,1970-01-01 00:00:00.000001981,28111.13,unknown,,True,55
29,no,travel rarely,289.3015873015873,unknown,6,1,unknown,1,1449,4,male,36.16269841269841,2,1, human resources ,2,married,2336.67,6075.33,1,True,no,11,3,4,part time,0,,3,3,1,,0,0,2336.67,1970-01-01 00:00:00.000001994,28040.0,unknown,,True,55
29,yes,unknown,251.6428571428572,unknown,24,2,unknown,1,1450,4,male,31.45535714285715,2,1, research scientist ,4,unknown,2032.5,5284.5,1,True,yes,24,3,2,part time,0,1.0,3,2,1,,1,0,2032.5,1970-01-01 00:00:00.000001994,24390.0,unknown,,False,55
28,no,travel rarely,294.6666666666667, sales ,3,3,medical,1,1451,2,female,36.833333333333336,3,1, sales representative ,2,unknown,2380.0,6188.0,1,True,no,19,3,4,unknown,1,1.0,3,3,1,,0,0,2380.0,1970-01-01 00:00:00.000001995,28560.0, sales representative     sales ,,True,55
30,yes,unknown,290.03550973654063,unknown,9,3,unknown,1,1452,2,male,36.25443871706758,3,1, sales representative ,4,unknown,2342.59,6090.75,1,True,unknown,13,3,3,unknown,0,,3,2,1,,0,0,2342.59,1970-01-01 00:00:00.000001993,28111.08,unknown,,False,55
22,yes,travel rarely,290.03550973654063, research & development ,7,1,life sciences,1,1453,4,male,36.25443871706758,3,1, research scientist ,2,single,2342.59,6090.75,1,True,unknown,23,4,1,unknown,0,1.0,2,3,1,,0,0,2342.59,1970-01-01 00:00:00.000002001,28111.08, research scientist     research & development ,,True,55
26,no,unknown,302.6111111111111,unknown,1,2,life sciences,1,1454,2,female,37.826388888888886,2,1, research scientist ,3,unknown,2444.17,6354.83,1,True,yes,13,3,3,full time,1,1.0,3,2,1,,1,0,2444.17,1970-01-01 00:00:00.000001997,29330.0,unknown,,False,55
